38, 18, 16, 16, 16, 16, 16, 19, 3, 34,
0, 0, 0, 0, 42, 33, 33, 33, 38, 18, 16, 19, 34, 0, 0, 0, 
35, 0, 0, 0, 22, 23, 34, 35, 22, 23, 0, 0, 0, 22, 23, 34, 
35, 22, 21, 29, 16, 28, 21, 23, 3, 34,
0, 0, 0, 0, 0, 0, 0, 0, 35, 22, 21, 23, 34, 0, 0, 0, 
42, 33, 33, 33, 33, 33, 41, 42, 33, 33, 33, 33, 33, 33, 33, 41, 
42, 33, 38, 18, 16, 19, 37, 33, 33, 41,
0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 32, 31, 34, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 43, 36, 36, 36, 36, 36, 36, 36, 
36, 36, 40, 18, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 34, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 56, 56, 53, 56, 56, 53, 56, 
56, 53, 56, 18, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 34, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 56, 56, 54, 56, 56, 54, 56, 
56, 54, 56, 18, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 34, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 57, 57, 55, 57, 57, 55, 57, 
57, 55, 57, 18, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 34, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 20, 20, 20, 20, 20, 20, 
20, 20, 20, 26, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 39, 36, 36, 44, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 16, 16, 58, 61, 16, 16, 
16, 16, 16, 16, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 56, 53, 56, 34, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 16, 16, 59, 62, 16, 16, 
28, 21, 21, 21, 21, 23, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 43, 36, 40, 0, 0, 0, 56, 54, 56, 34, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 16, 16, 60, 63, 16, 16, 
19, 37, 33, 33, 33, 33, 41, 0, 0, 0,
0, 0, 0, 0, 0, 0, 35, 53, 56, 25, 20, 24, 57, 55, 57, 34, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 16, 16, 16, 16, 16, 16, 
19, 34, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 35, 54, 56, 18, 16, 27, 20, 20, 24, 34, 
0, 0, 0, 0, 0, 0, 0, 0, 35, 22, 21, 21, 21, 21, 21, 21, 
23, 34, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 35, 55, 57, 18, 16, 16, 16, 28, 23, 34, 
0, 0, 0, 0, 0, 0, 0, 0, 42, 33, 33, 33, 33, 33, 33, 33, 
33, 41, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 35, 25, 20, 26, 16, 16, 16, 19, 37, 41, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 43, 36, 36, 40, 18, 16, 16, 16, 16, 16, 19, 39, 36, 
36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 
36, 36, 36, 36, 36, 36, 36, 36, 36, 44,
0, 0, 0, 35, 56, 53, 56, 18, 16, 16, 16, 16, 16, 19, 56, 53, 
56, 56, 53, 56, 56, 53, 56, 56, 53, 56, 56, 53, 56, 56, 53, 56, 
56, 53, 56, 56, 53, 56, 56, 53, 56, 34,
0, 0, 0, 35, 56, 54, 56, 18, 16, 16, 16, 16, 16, 19, 56, 54, 
56, 56, 54, 56, 56, 54, 56, 56, 54, 56, 56, 54, 56, 56, 54, 56, 
56, 54, 56, 56, 54, 56, 56, 54, 56, 34,
0, 0, 0, 35, 57, 55, 57, 18, 16, 16, 16, 16, 16, 19, 57, 55, 
57, 57, 55, 57, 57, 55, 57, 57, 55, 57, 57, 55, 57, 57, 55, 57, 
57, 55, 57, 57, 55, 57, 57, 55, 57, 34,
0, 0, 0, 35, 25, 20, 20, 26, 16, 16, 16, 16, 16, 27, 20, 24, 
3, 3, 25, 24, 30, 32, 32, 32, 32, 32, 31, 25, 24, 30, 31, 25, 
20, 20, 20, 20, 20, 20, 20, 20, 24, 34,
0, 0, 0, 35, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 
3, 3, 18, 19, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0, 0, 18, 
16, 16, 16, 16, 16, 16, 16, 16, 19, 34,
0, 0, 0, 35, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 
3, 3, 18, 19, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0, 0, 18, 
16, 16, 16, 16, 16, 16, 16, 16, 19, 34,
0, 0, 0, 35, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 
3, 3, 18, 19, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0, 0, 18, 
16, 16, 16, 16, 16, 16, 16, 16, 19, 34,
0, 0, 0, 35, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 19, 
3, 3, 18, 19, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0, 0, 18, 
16, 16, 16, 16, 16, 16, 16, 16, 19, 34,
0, 0, 0, 35, 18, 16, 28, 21, 21, 21, 21, 21, 21, 21, 29, 19, 
3, 3, 18, 19, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0, 0, 18, 
16, 16, 16, 16, 16, 16, 16, 16, 19, 34,
0, 0, 0, 35, 22, 21, 23, 37, 33, 33, 33, 33, 33, 38, 22, 23, 
3, 3, 22, 23, 0, 0, 0, 0, 0, 0, 0, 22, 23, 0, 0, 22, 
21, 21, 29, 16, 16, 28, 21, 21, 23, 34,
0, 0, 0, 42, 33, 33, 33, 41, 0, 0, 0, 0, 0, 42, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 38, 18, 16, 16, 19, 37, 33, 33, 41,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 35, 18, 16, 16, 19, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 35, 22, 21, 21, 23, 34, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 42, 33, 33, 33, 33, 41, 0, 0, 0
