35, 3, 3, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 
16, 16, 16, 16, 16, 16, 19, 0, 0, 0, 0, 0, 0, 0, 18, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 
16, 16, 16, 16, 16, 16, 19, 0, 0, 0, 0, 0, 0, 0, 18, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 18, 16, 16, 16, 16, 28, 21, 21, 21, 21, 21, 21, 21, 
29, 16, 16, 16, 16, 16, 19, 0, 0, 0, 0, 0, 0, 0, 18, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 18, 16, 16, 16, 16, 19, 30, 32, 32, 32, 32, 32, 31, 
18, 16, 16, 16, 16, 16, 27, 20, 20, 20, 20, 20, 20, 20, 26, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 18, 16, 16, 16, 16, 19, 0, 0, 0, 0, 0, 0, 0, 
18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 18, 16, 16, 16, 16, 19, 0, 0, 0, 0, 0, 0, 0, 
18, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 
16, 16, 16, 19, 3, 3, 34, 0, 0,
35, 3, 3, 22, 29, 16, 16, 28, 23, 0, 0, 0, 0, 0, 0, 0, 
22, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 
21, 21, 21, 23, 3, 3, 34, 0, 0,
42, 33, 33, 38, 18, 16, 16, 19, 37, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 33, 33, 33, 41, 0, 0,
0, 0, 0, 35, 18, 16, 16, 19, 34, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 35, 22, 21, 21, 23, 34, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 42, 33, 33, 33, 33, 41, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0
