0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 82, 19, 39, 36, 44, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 35, 18, 82, 82, 82, 19, 34, 0, 0, 0, 0, 0, 0
,
0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 82, 27, 20, 24, 34, 
0, 0, 0, 0, 0, 0, 0, 43, 36, 36, 36, 36, 36, 36, 36, 36, 
36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 
36, 36, 36, 40, 94, 93, 93, 93, 95, 39, 36, 36, 36, 36, 44, 0
,
0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 49, 51, 49, 49, 66, 45, 45, 68, 
49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 49, 51, 49, 
51, 49, 49, 51, 18, 82, 82, 82, 19, 51, 49, 49, 51, 49, 34, 0
,
0, 0, 0, 0, 35, 22, 21, 21, 29, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 48, 50, 48, 48, 66, 45, 45, 68, 
48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 48, 50, 48, 
50, 48, 48, 50, 18, 82, 82, 82, 19, 50, 48, 48, 50, 48, 34, 0
,
0, 0, 0, 0, 42, 33, 33, 38, 18, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 49, 52, 49, 49, 67, 25, 24, 69, 
49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 49, 52, 49, 
52, 49, 49, 52, 18, 82, 82, 82, 19, 52, 49, 49, 52, 49, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 35, 94, 93, 93, 93, 93, 93, 95, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 25, 20, 20, 26, 27, 20, 
20, 20, 97, 20, 24, 30, 32, 32, 31, 25, 20, 97, 20, 20, 97, 20, 
97, 20, 97, 20, 26, 82, 82, 82, 27, 20, 20, 24, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 
82, 82, 96, 82, 19, 0, 0, 0, 0, 18, 82, 96, 82, 82, 96, 82, 
96, 82, 96, 82, 82, 82, 82, 82, 82, 82, 82, 19, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 
82, 82, 96, 82, 19, 0, 0, 0, 0, 18, 82, 96, 82, 82, 96, 82, 
96, 82, 96, 82, 82, 82, 82, 82, 82, 82, 82, 19, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 35, 18, 82, 82, 82, 82, 82, 19, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 
82, 82, 96, 82, 19, 0, 0, 0, 0, 18, 82, 96, 82, 82, 96, 82, 
96, 82, 96, 82, 82, 82, 82, 82, 82, 82, 82, 19, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 35, 22, 21, 29, 82, 28, 21, 23, 34, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 18, 82, 82, 82, 82, 82, 
82, 82, 96, 82, 19, 0, 0, 0, 0, 18, 82, 96, 82, 82, 96, 82, 
96, 82, 96, 82, 82, 82, 82, 82, 82, 82, 82, 19, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 42, 33, 38, 18, 82, 19, 37, 33, 41, 
0, 0, 0, 0, 0, 0, 0, 35, 3, 3, 22, 21, 21, 21, 21, 21, 
21, 21, 98, 21, 23, 0, 0, 0, 0, 22, 21, 98, 21, 21, 98, 21, 
98, 21, 98, 21, 21, 21, 21, 21, 21, 21, 21, 23, 3, 3, 34, 0
,
0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 82, 19, 34, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 42, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 
33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 41, 0
,
0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 22, 21, 23, 34, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
,
0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 33, 33, 33, 41, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
